Source IP,Destination IP,Protocol,Source Port,Destination Port,Packet Count,Protocols
192.168.18.114,20.205.243.168,TCP,50987,443,8,['TCP']
100.127.1.12,192.168.18.114,DNS,53,62906,1,['DNS']
192.168.18.114,20.205.69.80,TCP,50988,443,11,['TCP']
20.205.69.80,192.168.18.114,TCP,443,50988,14,['TCP']
192.168.18.114,20.205.69.80,TLS,50988,443,8,['TLS']
20.205.243.168,192.168.18.114,TCP,443,50987,7,['TCP']
192.168.18.114,20.205.243.168,TLS,50987,443,7,['TLS']
20.205.69.80,192.168.18.114,TLS,443,50988,8,['TLS']
20.205.243.168,192.168.18.114,TLS,443,50987,11,['TLS']
192.168.18.114,100.127.1.12,DNS,49174,53,10,['DNS']
100.127.1.12,192.168.18.114,DNS,53,49174,10,['DNS']
192.168.18.114,13.107.5.93,TCP,50989,443,7,['TCP']
13.107.5.93,192.168.18.114,TCP,443,50989,8,['TCP']
192.168.18.114,13.107.5.93,TLS,50989,443,4,['TLS']
13.107.5.93,192.168.18.114,TLS,443,50989,6,['TLS']
192.168.18.114,140.82.114.21,TCP,50990,443,8,['TCP']
140.82.114.21,192.168.18.114,TCP,443,50990,5,['TCP']
192.168.18.114,140.82.114.21,TLS,50990,443,3,['TLS']
192.168.18.114,142.250.198.174,TCP,50991,443,7,['TCP']
142.250.198.174,192.168.18.114,TCP,443,50991,11,['TCP']
192.168.18.114,142.250.198.174,TLS,50991,443,8,['TLS']
140.82.114.21,192.168.18.114,TLS,443,50990,7,['TLS']
142.250.198.174,192.168.18.114,TLS,443,50991,9,['TLS']
192.168.18.114,104.46.162.225,TCP,50992,443,6,['TCP']
104.46.162.225,192.168.18.114,TCP,443,50992,4,['TCP']
192.168.18.114,104.46.162.225,TLS,50992,443,4,['TLS']
104.46.162.225,192.168.18.114,TLS,443,50992,5,['TLS']
192.168.18.114,104.46.162.225,TCP,50993,443,5,['TCP']
104.46.162.225,192.168.18.114,TCP,443,50993,5,['TCP']
192.168.18.114,104.46.162.225,TLS,50993,443,5,['TLS']
104.46.162.225,192.168.18.114,TLS,443,50993,5,['TLS']
192.168.18.114,3.233.158.25,DATA,50958,443,1,['DATA']
192.168.18.114,3.233.158.25,DATA,50959,443,1,['DATA']
192.168.18.114,142.250.199.78,TCP,50994,443,6,['TCP']
142.250.199.78,192.168.18.114,TCP,443,50994,14,['TCP']
192.168.18.114,142.250.199.78,TLS,50994,443,8,['TLS']
142.250.199.78,192.168.18.114,TLS,443,50994,8,['TLS']
192.168.18.114,142.250.198.202,TCP,50995,443,10,['TCP']
142.250.198.202,192.168.18.114,TCP,443,50995,16,['TCP']
192.168.18.114,142.250.198.202,TLS,50995,443,9,['TLS']
142.250.198.202,192.168.18.114,TLS,443,50995,17,['TLS']
192.168.18.114,3.6.211.252,TCP,50996,443,17,['TCP']
192.168.18.114,142.250.198.238,TCP,50997,443,13,['TCP']
142.250.198.238,192.168.18.114,TCP,443,50997,16,['TCP']
192.168.18.114,142.250.198.238,TLS,50997,443,10,['TLS']
3.6.211.252,192.168.18.114,TCP,443,50996,25,['TCP']
192.168.18.114,3.6.211.252,TLS,50996,443,5,['TLS']
142.250.198.238,192.168.18.114,TLS,443,50997,28,['TLS']
3.6.211.252,192.168.18.114,TLS,443,50996,9,['TLS']
192.168.18.114,13.107.5.93,DATA,50977,443,2,['DATA']
192.168.18.114,117.18.232.200,DATA,50980,443,3,['DATA']
192.168.18.114,13.107.42.18,DATA,50986,443,2,['DATA']
192.168.18.114,142.250.198.174,DATA,50991,443,5,['DATA']
192.168.18.114,13.107.246.73,DATA,50981,443,1,['DATA']
192.168.18.114,104.18.41.158,TCP,50999,443,11,['TCP']
104.18.41.158,192.168.18.114,TCP,443,50999,13,['TCP']
192.168.18.114,104.18.41.158,TLS,50999,443,9,['TLS']
104.18.41.158,192.168.18.114,TLS,443,50999,19,['TLS']
192.168.18.114,104.18.43.204,TCP,51000,443,46,['TCP']
104.18.43.204,192.168.18.114,TCP,443,51000,20,['TCP']
192.168.18.114,104.18.43.204,TLS,51000,443,12,['TLS']
104.18.43.204,192.168.18.114,TLS,443,51000,7,['TLS']
192.168.18.114,20.205.69.80,DATA,50988,443,4,['DATA']
192.168.18.114,142.250.199.78,DATA,50994,443,5,['DATA']
192.168.18.114,3.6.211.252,_WS.MALFORMED,50996,443,6,['_WS.MALFORMED']
192.168.18.114,142.250.198.238,DATA,50997,443,5,['DATA']
192.168.18.114,142.250.198.202,DATA,50995,443,5,['DATA']
192.168.18.114,104.46.162.225,_WS.MALFORMED,50985,443,1,['_WS.MALFORMED']
192.168.18.114,20.109.210.53,TCP,51001,443,7,['TCP']
20.109.210.53,192.168.18.114,TCP,443,51001,3,['TCP']
192.168.18.114,20.109.210.53,TLS,51001,443,5,['TLS']
20.109.210.53,192.168.18.114,TLS,443,51001,7,['TLS']
192.168.18.114,40.74.81.198,TCP,51002,443,5,['TCP']
40.74.81.198,192.168.18.114,TCP,443,51002,7,['TCP']
192.168.18.114,40.74.81.198,TLS,51002,443,4,['TLS']
40.74.81.198,192.168.18.114,TLS,443,51002,4,['TLS']
192.168.18.114,100.127.1.12,DNS,54621,53,1,['DNS']
192.168.18.114,100.127.1.12,DNS,56347,53,1,['DNS']
100.127.1.12,192.168.18.114,DNS,53,54621,1,['DNS']
100.127.1.12,192.168.18.114,DNS,53,56347,1,['DNS']
192.168.18.114,100.127.1.12,DNS,55356,53,1,['DNS']
192.168.18.114,100.127.1.12,DNS,52989,53,1,['DNS']
100.127.1.12,192.168.18.114,DNS,53,55356,1,['DNS']
100.127.1.12,192.168.18.114,DNS,53,52989,1,['DNS']
192.168.18.114,54.254.188.33,DATA,52990,1053,1,['DATA']
192.168.18.114,54.255.188.12,TCP,51003,80,6,['TCP']
192.168.18.114,54.254.188.33,_WS.MALFORMED,52991,53,1,['_WS.MALFORMED']
54.255.188.12,192.168.18.114,TCP,80,51003,5,['TCP']
54.254.188.33,192.168.18.114,_WS.MALFORMED,53,52991,1,['_WS.MALFORMED']
54.254.188.33,192.168.18.114,DATA,1053,52990,1,['DATA']
192.168.18.114,54.255.188.12,MIME_MULTIPART,51003,80,1,['MIME_MULTIPART']
192.168.18.114,54.254.188.33,_WS.MALFORMED,52993,53,1,['_WS.MALFORMED']
192.168.18.114,54.254.188.33,DATA,52992,1053,1,['DATA']
54.255.188.12,192.168.18.114,DATA,80,51003,1,['DATA']
54.254.188.33,192.168.18.114,DATA,1053,52992,1,['DATA']
54.254.188.33,192.168.18.114,_WS.MALFORMED,53,52993,1,['_WS.MALFORMED']
192.168.18.114,54.255.188.12,DATA,52994,1053,1,['DATA']
192.168.18.114,54.255.188.12,_WS.MALFORMED,52995,53,1,['_WS.MALFORMED']
54.255.188.12,192.168.18.114,DATA,1053,52994,1,['DATA']
192.168.18.114,54.255.188.12,DATA,52996,1053,1,['DATA']
54.255.188.12,192.168.18.114,_WS.MALFORMED,53,52995,1,['_WS.MALFORMED']
192.168.18.114,54.255.188.12,_WS.MALFORMED,52997,53,1,['_WS.MALFORMED']
54.255.188.12,192.168.18.114,_WS.MALFORMED,53,52997,1,['_WS.MALFORMED']
54.255.188.12,192.168.18.114,DATA,1053,52996,1,['DATA']
192.168.18.114,104.18.43.204,_WS.MALFORMED,51000,443,5,['_WS.MALFORMED']
192.168.18.114,104.18.41.158,DATA,50999,443,4,['DATA']
103.28.54.100,192.168.18.114,TLS,27020,50548,2,['TLS']
192.168.18.114,103.28.54.100,TCP,50548,27020,2,['TCP']
192.168.18.114,104.46.162.225,DATA,50985,443,2,['DATA']
192.168.18.114,49.231.57.19,TCP,51004,443,8,['TCP']
49.231.57.19,192.168.18.114,TCP,443,51004,7,['TCP']
192.168.18.114,49.231.57.19,TLS,51004,443,5,['TLS']
49.231.57.19,192.168.18.114,TLS,443,51004,9,['TLS']
192.168.18.114,8.8.8.8,DNS,49174,53,1,['DNS']
192.168.18.114,34.211.243.162,TCP,51005,443,5,['TCP']
8.8.8.8,192.168.18.114,DNS,53,49174,1,['DNS']
34.211.243.162,192.168.18.114,TCP,443,51005,9,['TCP']
192.168.18.114,34.211.243.162,TLS,51005,443,6,['TLS']
34.211.243.162,192.168.18.114,TLS,443,51005,5,['TLS']
192.168.18.114,100.127.1.12,DNS,63157,53,1,['DNS']
192.168.18.114,8.8.8.8,DNS,63157,53,1,['DNS']
100.127.1.12,192.168.18.114,DNS,53,63157,1,['DNS']
192.168.18.114,152.195.38.76,TCP,51006,80,6,['TCP']
152.195.38.76,192.168.18.114,TCP,80,51006,3,['TCP']
8.8.8.8,192.168.18.114,DNS,53,63157,1,['DNS']
192.168.18.114,152.195.38.76,HTTP,51006,80,4,['HTTP']
152.195.38.76,192.168.18.114,HTTP,80,51006,4,['HTTP']
20.90.156.32,192.168.18.114,TCP,443,49408,3,['TCP']
192.168.18.114,100.127.1.12,DNS,50992,53,2,['DNS']
100.127.1.12,192.168.18.114,DNS,53,50992,2,['DNS']
192.168.18.114,152.195.38.76,TCP,51007,80,5,['TCP']
152.195.38.76,192.168.18.114,TCP,80,51007,3,['TCP']
192.168.18.114,152.195.38.76,HTTP,51007,80,1,['HTTP']
152.195.38.76,192.168.18.114,HTTP,80,51007,1,['HTTP']
192.168.18.114,152.195.38.76,TCP,51008,80,5,['TCP']
152.195.38.76,192.168.18.114,TCP,80,51008,3,['TCP']
192.168.18.114,152.195.38.76,HTTP,51008,80,1,['HTTP']
152.195.38.76,192.168.18.114,HTTP,80,51008,1,['HTTP']
192.168.18.114,49.231.120.153,TCP,51009,443,26,['TCP']
49.231.120.153,192.168.18.114,TCP,443,51009,47,['TCP']
192.168.18.114,49.231.120.153,TLS,51009,443,5,['TLS']
49.231.120.153,192.168.18.114,TLS,443,51009,14,['TLS']
192.168.18.114,100.127.1.12,DNS,60565,53,1,['DNS']
192.168.18.114,100.127.1.12,DNS,62068,53,1,['DNS']
100.127.1.12,192.168.18.114,DNS,53,60565,1,['DNS']
100.127.1.12,192.168.18.114,DNS,53,62068,1,['DNS']
192.168.18.114,8.8.4.4,QUIC,56011,443,12,['QUIC']
192.168.18.114,8.8.4.4,_WS.MALFORMED,56011,443,1,['_WS.MALFORMED']
192.168.18.114,8.8.4.4,TCP,51010,443,6,['TCP']
8.8.4.4,192.168.18.114,TCP,443,51010,6,['TCP']
8.8.4.4,192.168.18.114,QUIC,443,56011,15,['QUIC']
192.168.18.114,8.8.4.4,TLS,51010,443,3,['TLS']
8.8.4.4,192.168.18.114,TLS,443,51010,3,['TLS']
192.168.18.114,13.107.21.239,TCP,51011,443,10,['TCP']
13.107.21.239,192.168.18.114,TCP,443,51011,13,['TCP']
192.168.18.114,13.107.21.239,TLS,51011,443,8,['TLS']
13.107.21.239,192.168.18.114,TLS,443,51011,6,['TLS']
192.168.18.114,100.127.1.12,DNS,58718,53,1,['DNS']
192.168.18.114,100.127.1.12,DNS,53722,53,1,['DNS']
100.127.1.12,192.168.18.114,DNS,53,58718,1,['DNS']
100.127.1.12,192.168.18.114,DNS,53,53722,1,['DNS']
192.168.18.114,8.8.4.4,QUIC,50060,443,47,['QUIC']
192.168.18.114,8.8.4.4,_WS.MALFORMED,50060,443,1,['_WS.MALFORMED']
8.8.4.4,192.168.18.114,QUIC,443,50060,59,['QUIC']
192.168.18.114,49.231.120.98,QUIC,62687,443,62,['QUIC']
192.168.18.114,49.231.120.98,_WS.MALFORMED,62687,443,1,['_WS.MALFORMED']
49.231.120.98,192.168.18.114,QUIC,443,62687,134,['QUIC']
192.168.18.114,49.231.120.26,TCP,51012,443,12,['TCP']
49.231.120.26,192.168.18.114,TCP,443,51012,10,['TCP']
192.168.18.114,49.231.120.26,TLS,51012,443,12,['TLS']
192.168.18.114,49.231.120.144,QUIC,50379,443,54,['QUIC']
192.168.18.114,49.231.120.144,_WS.MALFORMED,50379,443,1,['_WS.MALFORMED']
49.231.120.144,192.168.18.114,QUIC,443,50379,98,['QUIC']
49.231.120.26,192.168.18.114,TLS,443,51012,15,['TLS']
192.168.18.114,204.79.197.203,TCP,51013,443,7,['TCP']
204.79.197.203,192.168.18.114,TCP,443,51013,15,['TCP']
192.168.18.114,204.79.197.203,TLS,51013,443,7,['TLS']
204.79.197.203,192.168.18.114,TLS,443,51013,13,['TLS']
192.168.18.114,49.231.120.152,QUIC,59618,443,26,['QUIC']
192.168.18.114,49.231.120.152,_WS.MALFORMED,59618,443,1,['_WS.MALFORMED']
49.231.120.152,192.168.18.114,QUIC,443,59618,45,['QUIC']
192.168.18.114,117.18.232.200,TCP,51014,443,14,['TCP']
192.168.18.114,49.231.120.123,TCP,51015,443,8,['TCP']
49.231.120.123,192.168.18.114,TCP,443,51015,11,['TCP']
192.168.18.114,49.231.120.123,TLS,51015,443,8,['TLS']
117.18.232.200,192.168.18.114,TCP,443,51014,96,['TCP']
192.168.18.114,117.18.232.200,TLS,51014,443,11,['TLS']
49.231.120.123,192.168.18.114,TLS,443,51015,12,['TLS']
117.18.232.200,192.168.18.114,TLS,443,51014,23,['TLS']
192.168.18.114,49.231.120.32,TCP,51016,443,128,['TCP']
49.231.120.32,192.168.18.114,TCP,443,51016,1080,['TCP']
192.168.18.114,49.231.120.32,TLS,51016,443,21,['TLS']
49.231.120.32,192.168.18.114,TLS,443,51016,144,['TLS']
192.168.18.114,142.250.197.35,TCP,51017,443,8,['TCP']
192.168.18.114,142.250.197.35,TCP,51018,443,6,['TCP']
142.250.197.35,192.168.18.114,TCP,443,51017,10,['TCP']
192.168.18.114,142.250.197.35,TLS,51017,443,15,['TLS']
192.168.18.114,3.233.158.26,TCP,51019,443,6,['TCP']
142.250.197.35,192.168.18.114,TCP,443,51018,7,['TCP']
142.250.197.35,192.168.18.114,TLS,443,51017,18,['TLS']
192.168.18.114,142.250.197.35,TLS,51018,443,3,['TLS']
142.250.197.35,192.168.18.114,TLS,443,51018,3,['TLS']
192.168.18.114,3.233.158.26,TCP,51020,443,5,['TCP']
3.233.158.26,192.168.18.114,TCP,443,51019,8,['TCP']
192.168.18.114,3.233.158.26,TLS,51019,443,7,['TLS']
3.233.158.26,192.168.18.114,TCP,443,51020,10,['TCP']
192.168.18.114,3.233.158.26,TLS,51020,443,3,['TLS']
192.168.18.114,142.250.197.110,TCP,51021,443,67,['TCP']
3.233.158.26,192.168.18.114,TLS,443,51019,6,['TLS']
142.250.197.110,192.168.18.114,TCP,443,51021,51,['TCP']
192.168.18.114,142.250.197.110,TLS,51021,443,20,['TLS']
142.250.197.110,192.168.18.114,TLS,443,51021,20,['TLS']
3.233.158.26,192.168.18.114,TLS,443,51020,3,['TLS']
192.168.18.113,239.255.255.250,UDP,56786,1900,1,['UDP']
192.168.18.113,239.255.255.250,UDP,52776,1900,1,['UDP']
192.168.18.113,239.255.255.250,SSDP,59954,1900,6,['SSDP']
192.168.18.114,8.8.8.8,DNS,50992,53,1,['DNS']
8.8.8.8,192.168.18.114,DNS,53,50992,1,['DNS']
192.168.18.114,149.154.164.13,TCP,51022,443,5,['TCP']
149.154.164.13,192.168.18.114,TCP,443,51022,7,['TCP']
192.168.18.114,149.154.164.13,TLS,51022,443,3,['TLS']
192.168.18.114,100.127.1.12,DNS,51998,53,1,['DNS']
192.168.18.114,8.8.8.8,DNS,51998,53,1,['DNS']
100.127.1.12,192.168.18.114,DNS,53,51998,1,['DNS']
149.154.164.13,192.168.18.114,TLS,443,51022,5,['TLS']
8.8.8.8,192.168.18.114,DNS,53,51998,1,['DNS']
192.168.18.114,100.127.1.12,DNS,54472,53,1,['DNS']
192.168.18.114,8.8.8.8,DNS,54472,53,1,['DNS']
100.127.1.12,192.168.18.114,DNS,53,54472,1,['DNS']
192.168.18.114,104.21.87.215,TCP,51023,443,6,['TCP']
104.21.87.215,192.168.18.114,TCP,443,51023,6,['TCP']
8.8.8.8,192.168.18.114,DNS,53,54472,1,['DNS']
192.168.18.114,104.21.87.215,TLS,51023,443,3,['TLS']
104.21.87.215,192.168.18.114,TLS,443,51023,5,['TLS']
192.168.18.114,104.21.87.215,TCP,51024,443,6,['TCP']
104.21.87.215,192.168.18.114,TCP,443,51024,6,['TCP']
192.168.18.114,104.21.87.215,TLS,51024,443,3,['TLS']
104.21.87.215,192.168.18.114,TLS,443,51024,5,['TLS']
192.168.18.114,142.250.197.35,DATA,51018,443,3,['DATA']
192.168.18.114,3.233.158.26,DATA,51020,443,2,['DATA']
192.168.18.114,3.233.158.26,DATA,51019,443,1,['DATA']
192.168.18.114,142.250.197.110,DATA,51021,443,3,['DATA']
192.168.18.114,204.79.197.203,TCP,51025,443,15,['TCP']
204.79.197.203,192.168.18.114,TCP,443,51025,9,['TCP']
192.168.18.114,204.79.197.203,TLS,51025,443,6,['TLS']
204.79.197.203,192.168.18.114,TLS,443,51025,7,['TLS']
192.168.18.114,100.127.1.12,DNS,51392,53,1,['DNS']
100.127.1.12,192.168.18.114,DNS,53,51392,1,['DNS']
192.168.18.114,8.8.4.4,QUIC,61254,443,8,['QUIC']
192.168.18.114,8.8.4.4,_WS.MALFORMED,61254,443,1,['_WS.MALFORMED']
8.8.4.4,192.168.18.114,QUIC,443,61254,11,['QUIC']
192.168.18.114,23.219.172.56,TCP,51026,443,5,['TCP']
192.168.18.114,23.219.172.56,TCP,51027,443,5,['TCP']
23.219.172.56,192.168.18.114,TCP,443,51026,6,['TCP']
192.168.18.114,23.219.172.56,TLS,51026,443,4,['TLS']
23.219.172.56,192.168.18.114,TCP,443,51027,5,['TCP']
23.219.172.56,192.168.18.114,TLS,443,51026,4,['TLS']
192.168.18.114,23.219.172.56,TLS,51027,443,3,['TLS']
23.219.172.56,192.168.18.114,TLS,443,51027,3,['TLS']
192.168.18.114,142.250.197.35,DATA,51017,443,1,['DATA']
192.168.18.114,52.109.124.190,TCP,51028,443,7,['TCP']
52.109.124.190,192.168.18.114,TCP,443,51028,6,['TCP']
192.168.18.114,52.109.124.190,TLS,51028,443,5,['TLS']
52.109.124.190,192.168.18.114,TLS,443,51028,6,['TLS']
192.168.18.114,23.219.172.56,DATA,51026,443,1,['DATA']
192.168.18.114,100.127.1.12,DNS,63915,53,1,['DNS']
192.168.18.114,100.127.1.12,DNS,58185,53,1,['DNS']
192.168.18.114,8.8.8.8,DNS,63915,53,1,['DNS']
192.168.18.114,8.8.8.8,DNS,58185,53,1,['DNS']
100.127.1.12,192.168.18.114,DNS,53,63915,1,['DNS']
100.127.1.12,192.168.18.114,DNS,53,58185,1,['DNS']
192.168.18.114,23.59.168.170,TCP,51032,443,16,['TCP']
192.168.18.114,42.99.140.184,TCP,51029,443,29,['TCP']
192.168.18.114,23.59.168.170,TCP,51031,443,7,['TCP']
192.168.18.114,49.231.120.98,TCP,51030,443,14,['TCP']
192.168.18.114,23.59.168.170,TCP,51034,443,14,['TCP']
192.168.18.114,23.59.168.170,TCP,51033,443,15,['TCP']
49.231.120.98,192.168.18.114,TCP,443,51030,9,['TCP']
192.168.18.114,49.231.120.98,TLS,51030,443,5,['TLS']
23.59.168.170,192.168.18.114,TCP,443,51031,7,['TCP']
23.59.168.170,192.168.18.114,TCP,443,51032,8,['TCP']
192.168.18.114,23.59.168.170,TLS,51031,443,4,['TLS']
23.59.168.170,192.168.18.114,TCP,443,51033,9,['TCP']
23.59.168.170,192.168.18.114,TCP,443,51034,8,['TCP']
42.99.140.184,192.168.18.114,TCP,443,51029,168,['TCP']
192.168.18.114,23.59.168.170,TLS,51032,443,4,['TLS']
192.168.18.114,23.59.168.170,TLS,51033,443,8,['TLS']
192.168.18.114,23.59.168.170,TLS,51034,443,4,['TLS']
192.168.18.114,42.99.140.184,TLS,51029,443,5,['TLS']
8.8.8.8,192.168.18.114,DNS,53,58185,1,['DNS']
8.8.8.8,192.168.18.114,DNS,53,63915,1,['DNS']
49.231.120.98,192.168.18.114,TLS,443,51030,10,['TLS']
23.59.168.170,192.168.18.114,TLS,443,51031,7,['TLS']
23.59.168.170,192.168.18.114,TLS,443,51032,7,['TLS']
23.59.168.170,192.168.18.114,TLS,443,51034,7,['TLS']
42.99.140.184,192.168.18.114,TLS,443,51029,25,['TLS']
23.59.168.170,192.168.18.114,TLS,443,51033,15,['TLS']
192.168.18.114,152.195.38.76,TCP,51035,80,11,['TCP']
192.168.18.114,152.195.38.76,TCP,51036,80,11,['TCP']
152.195.38.76,192.168.18.114,TCP,80,51035,3,['TCP']
192.168.18.114,152.195.38.76,HTTP,51035,80,1,['HTTP']
152.195.38.76,192.168.18.114,TCP,80,51036,3,['TCP']
192.168.18.114,152.195.38.76,HTTP,51036,80,1,['HTTP']
152.195.38.76,192.168.18.114,OCSP,80,51035,1,['OCSP']
152.195.38.76,192.168.18.114,OCSP,80,51036,1,['OCSP']
192.168.18.114,49.231.120.153,TCP,51037,443,24,['TCP']
49.231.120.153,192.168.18.114,TCP,443,51037,47,['TCP']
192.168.18.114,49.231.120.153,TLS,51037,443,5,['TLS']
49.231.120.153,192.168.18.114,TLS,443,51037,14,['TLS']
192.168.18.114,100.127.1.12,DNS,55007,53,1,['DNS']
100.127.1.12,192.168.18.114,DNS,53,55007,1,['DNS']
192.168.18.114,8.8.4.4,QUIC,54922,443,25,['QUIC']
192.168.18.114,8.8.4.4,_WS.MALFORMED,54922,443,1,['_WS.MALFORMED']
8.8.4.4,192.168.18.114,QUIC,443,54922,35,['QUIC']
192.168.18.114,204.79.197.203,TCP,51038,443,9,['TCP']
204.79.197.203,192.168.18.114,TCP,443,51038,13,['TCP']
192.168.18.114,204.79.197.203,TLS,51038,443,7,['TLS']
204.79.197.203,192.168.18.114,TLS,443,51038,12,['TLS']
192.168.18.114,49.231.120.26,TCP,51039,443,11,['TCP']
192.168.18.114,49.231.120.43,QUIC,63991,443,60,['QUIC']
192.168.18.114,49.231.120.43,_WS.MALFORMED,63991,443,1,['_WS.MALFORMED']
49.231.120.26,192.168.18.114,TCP,443,51039,11,['TCP']
192.168.18.114,49.231.120.26,TLS,51039,443,9,['TLS']
49.231.120.43,192.168.18.114,QUIC,443,63991,122,['QUIC']
192.168.18.114,49.231.120.129,QUIC,58758,443,21,['QUIC']
192.168.18.114,49.231.120.129,_WS.MALFORMED,58758,443,1,['_WS.MALFORMED']
49.231.120.26,192.168.18.114,TLS,443,51039,15,['TLS']
49.231.120.129,192.168.18.114,QUIC,443,58758,38,['QUIC']
192.168.18.114,100.127.1.12,DNS,51943,53,1,['DNS']
192.168.18.114,100.127.1.12,DNS,49331,53,2,['DNS']
100.127.1.12,192.168.18.114,DNS,53,49331,2,['DNS']
100.127.1.12,192.168.18.114,DNS,53,51943,1,['DNS']
192.168.18.114,117.18.232.200,TCP,51040,443,9,['TCP']
117.18.232.200,192.168.18.114,TCP,443,51040,35,['TCP']
192.168.18.114,117.18.232.200,TLS,51040,443,7,['TLS']
117.18.232.200,192.168.18.114,TLS,443,51040,12,['TLS']
192.168.18.114,100.127.1.12,DNS,60861,53,1,['DNS']
100.127.1.12,192.168.18.114,DNS,53,60861,1,['DNS']
192.168.18.114,103.28.54.100,DATA,50548,27020,1,['DATA']
192.168.18.114,108.177.97.188,TCP,51041,5228,11,['TCP']
192.168.18.114,100.127.1.12,DNS,49879,53,5,['DNS']
100.127.1.12,192.168.18.114,DNS,53,49879,5,['DNS']
108.177.97.188,192.168.18.114,TCP,5228,51041,50,['TCP']
192.168.18.114,108.177.97.188,TLS,51041,5228,5,['TLS']
192.168.18.114,100.127.1.12,DNS,56417,53,12,['DNS']
100.127.1.12,192.168.18.114,DNS,53,56417,12,['DNS']
192.168.18.114,42.99.140.187,TCP,51042,80,3,['TCP']
42.99.140.187,192.168.18.114,TCP,80,51042,4,['TCP']
192.168.18.114,42.99.140.187,HTTP,51042,80,1,['HTTP']
108.177.97.188,192.168.18.114,TLS,5228,51041,6,['TLS']
42.99.140.187,192.168.18.114,DATA-TEXT-LINES,80,51042,1,['DATA-TEXT-LINES']
192.168.18.114,42.99.140.153,TCP,51043,80,5,['TCP']
192.168.18.114,8.8.8.8,DNS,49879,53,1,['DNS']
42.99.140.153,192.168.18.114,TCP,80,51043,5,['TCP']
192.168.18.114,42.99.140.153,HTTP,51043,80,1,['HTTP']
192.168.18.114,20.90.156.32,TCP,49409,443,16,['TCP']
42.99.140.153,192.168.18.114,DATA-TEXT-LINES,80,51043,1,['DATA-TEXT-LINES']
8.8.8.8,192.168.18.114,DNS,53,49879,1,['DNS']
20.90.156.32,192.168.18.114,TCP,443,49409,8,['TCP']
192.168.18.114,20.90.156.32,TLS,49409,443,16,['TLS']
20.90.156.32,192.168.18.114,TLS,443,49409,19,['TLS']
192.168.18.114,125.56.219.3,TCP,51044,443,14,['TCP']
125.56.219.3,192.168.18.114,TCP,443,51044,18,['TCP']
192.168.18.114,125.56.219.3,TLS,51044,443,6,['TLS']
125.56.219.3,192.168.18.114,TLS,443,51044,11,['TLS']
192.168.18.114,23.32.29.89,TCP,51045,443,14,['TCP']
192.168.18.114,23.32.29.89,TCP,51046,443,14,['TCP']
192.168.18.114,23.32.29.89,TCP,51047,443,13,['TCP']
192.168.18.114,23.32.29.89,TCP,51048,443,19,['TCP']
192.168.18.114,23.32.29.89,TCP,51049,443,14,['TCP']
192.168.18.114,23.32.29.89,TCP,51050,443,13,['TCP']
23.32.29.89,192.168.18.114,TCP,443,51048,14,['TCP']
23.32.29.89,192.168.18.114,TCP,443,51046,6,['TCP']
23.32.29.89,192.168.18.114,TCP,443,51050,6,['TCP']
23.32.29.89,192.168.18.114,TCP,443,51047,6,['TCP']
23.32.29.89,192.168.18.114,TCP,443,51045,6,['TCP']
23.32.29.89,192.168.18.114,TCP,443,51049,6,['TCP']
192.168.18.114,23.32.29.89,TLS,51048,443,16,['TLS']
192.168.18.114,23.32.29.89,TLS,51046,443,4,['TLS']
192.168.18.114,23.32.29.89,TLS,51050,443,4,['TLS']
192.168.18.114,23.32.29.89,TLS,51047,443,4,['TLS']
192.168.18.114,23.32.29.89,TLS,51049,443,4,['TLS']
192.168.18.114,23.32.29.89,TLS,51045,443,4,['TLS']
23.32.29.89,192.168.18.114,TLS,443,51048,31,['TLS']
23.32.29.89,192.168.18.114,TLS,443,51046,7,['TLS']
23.32.29.89,192.168.18.114,TLS,443,51047,7,['TLS']
23.32.29.89,192.168.18.114,TLS,443,51050,7,['TLS']
23.32.29.89,192.168.18.114,TLS,443,51045,7,['TLS']
23.32.29.89,192.168.18.114,TLS,443,51049,7,['TLS']
192.168.18.113,239.255.255.250,SSDP,63804,1900,312,['SSDP']
192.168.18.114,100.127.1.12,DNS,57743,53,1,['DNS']
192.168.18.114,100.127.1.12,DNS,58971,53,1,['DNS']
100.127.1.12,192.168.18.114,DNS,53,57743,1,['DNS']
100.127.1.12,192.168.18.114,DNS,53,58971,1,['DNS']
192.168.18.114,8.8.4.4,TCP,51051,443,516,['TCP']
8.8.4.4,192.168.18.114,TCP,443,51051,382,['TCP']
192.168.18.114,8.8.4.4,TLS,51051,443,702,['TLS']
8.8.4.4,192.168.18.114,TLS,443,51051,1747,['TLS']
192.168.18.114,142.250.198.46,TCP,51052,443,15,['TCP']
142.250.198.46,192.168.18.114,TCP,443,51052,19,['TCP']
192.168.18.114,142.250.198.46,TLS,51052,443,15,['TLS']
142.250.198.46,192.168.18.114,TLS,443,51052,9,['TLS']
192.168.18.114,100.127.1.12,DNS,56507,53,1,['DNS']
100.127.1.12,192.168.18.114,DNS,53,56507,1,['DNS']
192.168.18.114,20.205.69.80,TCP,51053,443,7,['TCP']
20.205.69.80,192.168.18.114,TCP,443,51053,10,['TCP']
192.168.18.114,20.205.69.80,TLS,51053,443,6,['TLS']
20.205.69.80,192.168.18.114,TLS,443,51053,6,['TLS']
192.168.18.114,100.127.1.12,DNS,53834,53,17,['DNS']
100.127.1.12,192.168.18.114,DNS,53,53834,17,['DNS']
